句子编号,情感极性,情感类型,情感强度,情感关键词,Intensity_norm,Intensity_polarized,Polarity_num,Emotional Types,Neutral_Polarity,Positive_Polarity,Negative_Polarity,小说编号
564,负,自责,8,保持冷峻的态度，不要昏头昏脑被白桃花的假象所迷惑,0.875,-0.875,2.0,Sha,0.0821852731591449,0.37458432304038,0.543230403800475,B05
565,负,绝望,9,姐妹情谊，这次是真的毁灭了，彻彻底底毁灭了,1.0,-1.0,2.0,Disap,0.0821852731591449,0.37458432304038,0.543230403800475,B05
566,负,愤怒,9,侥幸活下来，决不会轻饶了白桃花,1.0,-1.0,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
567,负,愤怒,9,将白桃花非法所生那窝幼犬就地正法,1.0,-1.0,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
568,负,坚决,8,不管怎样乞求，再也不会心慈手软了,0.875,-0.875,2.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
569,中,无情绪,5,想到白桃花，也许已逃回到白虎岙大本营去了,0.5,0.0,0.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
570,负,愤怒,8,看着它们一个个变成饿死鬼,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
571,负,愤怒,8,为非法所生的那窝幼犬扫清了生存障碍,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
572,负,惊讶,8,胸口有一块桃花状白斑，不就是白桃花吗？,0.875,-0.875,2.0,Surp,0.0821852731591449,0.37458432304038,0.543230403800475,B05
573,负,惊讶,8,那半空中的黑影，哦，也许真的是白桃花呢,0.875,-0.875,2.0,Surp,0.0821852731591449,0.37458432304038,0.543230403800475,B05
574,负,愤怒,8,大黄狗不愧是忠勇的猎犬，箭一般朝白桃花扑蹿过去,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
575,负,紧张,8,白桃花嗥叫一声，从猎人身上跳下来，向悬崖边缘疾奔,0.875,-0.875,2.0,Anx,0.0821852731591449,0.37458432304038,0.543230403800475,B05
576,正,惊讶,8,确确实实是白桃花在猎人快要扣响猎枪的刹那间扑了出来,0.875,0.875,1.0,Surp,0.0821852731591449,0.37458432304038,0.543230403800475,B05
577,正,庆幸,7,猎人的一只耳朵虽然被白桃花咬碎了，但不是致命伤,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
578,负,恐惧,9,那让野犬闻风丧胆的枪口，直指正在奔突的白桃花,1.0,-1.0,2.0,Fear,0.0821852731591449,0.37458432304038,0.543230403800475,B05
579,负,愤怒,9,恼羞成怒，把报复的目标锁定在白桃花身上,1.0,-1.0,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
580,负,紧张,9,白桃花快逃到悬崖边缘了，还差五六米远,1.0,-1.0,2.0,Anx,0.0821852731591449,0.37458432304038,0.543230403800475,B05
581,正,焦急,8,急促地嚎了一声，催促白桃花再逃窜得快一些,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
582,正,焦急,8,希望白桃花逃得快一点，再快一点,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
583,负,绝望,9,砰的一声，双筒猎枪另一根枪管炸响了,1.0,-1.0,2.0,Disap,0.0821852731591449,0.37458432304038,0.543230403800475,B05
584,正,勇敢,9,毫不犹豫地用额头抵住白桃花的腰，往前顶撞,1.0,1.0,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
585,正,庆幸,8,好险哪，只差一步，大黄狗就咬住白桃花的尾巴了,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
586,负,恐惧,9,大黄狗失去了第一个攻击目标，转而向它扑过来,1.0,-1.0,2.0,Fear,0.0821852731591449,0.37458432304038,0.543230403800475,B05
587,正,庆幸,7,猎人和猎狗，只敢站在悬崖边缘发泄怒火,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
588,正,庆幸,7,犯不着为了区区两条野狗冒粉身碎骨的危险,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
589,负,担忧,7,赶紧拖着虚弱的身体走过去,0.75,-0.75,2.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
590,正,庆幸,8,白桃花整个身体被积雪覆盖，只有半张脸露在外面,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
591,负,恐惧,8,数只大嘴乌鸦，就在离白桃花头顶两三米高的空中飞来飞去,0.875,-0.875,2.0,Fear,0.0821852731591449,0.37458432304038,0.543230403800475,B05
592,负,愤怒,8,有一只胆大妄为的大嘴乌鸦，落在白桃花的额头上,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
593,负,愤怒,8,白桃花还没有咽气呢，活啄狗眼,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
594,正,勇敢,8,竭尽全力奔走几步，赶到白桃花身边，张嘴向大嘴乌鸦咬去,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
595,负,悲伤,8,小心翼翼地刨开白桃花身上的积雪,0.875,-0.875,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
596,负,悲伤,9,肚子被子弹打穿了，好像长了两条尾巴,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
597,负,悲伤,9,四条狗腿似乎也折断了，有两条狗腿扭成麻花状,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
598,负,绝望,9,就算从人类社会请一个有经验的兽医来，也不可能妙手回春,1.0,-1.0,2.0,Disap,0.0821852731591449,0.37458432304038,0.543230403800475,B05
599,负,愤怒,8,大嘴乌鸦的眼睛很毒，看出白桃花已是无法动弹的垂死之狗,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
600,负,悲伤,9,蹲在白桃花身边，心里难过极了,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
601,负,愤怒,8,曾怀疑白桃花故意装睡，要让它的宝贝幼犬月朦胧失足掉进冰窖,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
602,负,愤怒,8,对白桃花充满成见，总是戴着有色眼镜去看白桃花,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
603,负,愤怒,8,脑子里很久以来就翻滚罪恶的念头，要把白桃花所生那窝幼犬斩草除根,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
604,正,感慨,7,现在一切都清楚了，白桃花心中的姐妹亲情，既没有变色，也没有变质,0.75,0.75,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
605,正,感激,8,白桃花还是及时将猎人扑倒，现在被打穿肚子躺在血泊中的就是它红桃心了,0.875,0.875,1.0,Grat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
606,正,敬佩,8,用飞蛾扑火自取灭亡来形容这一扑咬是再恰当不过了,0.875,0.875,1.0,Grat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
607,正,理解,7,白桃花从雪堆后面扑蹿出来时是否犹豫过，犹豫归犹豫，最后还是扑了上去,0.75,0.75,1.0,Tru,0.0821852731591449,0.37458432304038,0.543230403800475,B05
608,正,理解,7,白桃花还是膝下有一窝未成年幼犬的母亲,0.75,0.75,1.0,Tru,0.0821852731591449,0.37458432304038,0.543230403800475,B05
609,正,敬佩,8,白桃花还是在猎人扣响双筒猎枪的瞬间，舍生忘死义无反顾地扑到猎人身上,0.875,0.875,1.0,Grat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
610,负,悲伤,9,它红桃心获救了，妹妹白桃花却踏上了不归路,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
611,正,感慨,8,一点也不夸张，是白桃花用自己的死换取了它红桃心的生,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
612,正,感慨,8,事实证明，妹妹白桃花心中，是有它这个姐姐的,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
613,正,反思,7,现在它相信，过去它对白桃花的所有猜疑，都是错误的,0.75,0.75,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
614,正,反思,7,相信白桃花并非故意要害它的幼犬，而是出于无意,0.75,0.75,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
615,负,愤怒,8,大嘴乌鸦仗着鸦多势众，气焰越来越嚣张,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
616,正,勇敢,8,红桃心守候在白桃花身边，东奔西突，费劲地驱逐大嘴乌鸦,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
617,负,愤怒,8,好像在责问：你怎么还不死呀，让我们等得好心焦啊,0.875,-0.875,2.0,Ang,0.0821852731591449,0.37458432304038,0.543230403800475,B05
618,正,庆幸,7,野犬群一觉醒来，就嗅着气味找来了,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
619,正,庆幸,7,不一会儿，四条母野狗绕过悬崖，钻进这条狭长的无名山谷,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
620,正,勇敢,8,立刻以白桃花躺卧的位置为轴心，分四个方向，朝大嘴乌鸦咆哮扑咬,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
621,正,庆幸,7,大嘴乌鸦毕竟不是野犬的对手，纷纷飞到空中去了,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
622,负,悲伤,9,独眼姨妈显得特别伤心，查看白桃花的伤势后，呜呜闷沉地发出声音,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
623,负,悲伤,8,贴到白桃花身旁，用柔软的颈窝轻轻摩挲白桃花的额头,0.875,-0.875,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
624,正,肯定,7,红桃心相信，假如有可能的话，独眼姨妈会毫不犹豫代替白桃花去死,0.75,0.75,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
625,负,悲伤,9,静静躺卧在被血浸染的红雪中，生命正在一点一点流失,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
626,正,理解,8,立刻明白妹妹白桃花想表达而又未能表达出来的心愿,0.875,0.875,1.0,Tru,0.0821852731591449,0.37458432304038,0.543230403800475,B05
627,正,着急,8,南面那座雪山背后，就是白虎岙野犬群的大本营,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
628,正,坚定,9,即使累得吐血，也一定不能让白桃花带着遗恨离开这个世界,1.0,1.0,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
629,正,着急,8,一口气奔回白虎岙大本营，与灰肚皮一起，将幼犬带往山背后,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
630,正,庆幸,8,让它感到欣慰的是，白桃花还活着,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
631,正,满足,7,白桃花还活着，两只眼睛始终盯着那条狭长山谷,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
632,正,勇敢,7,独眼姨妈等四条母野狗守护在白桃花周围，驱赶大嘴乌鸦群,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
633,正,满足,8,白桃花所生的那窝幼犬，见到妈妈，立刻拥了上去,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
634,负,悲伤,9,白桃花见到自己的心肝宝贝，眼睛倏地变得明亮了，却站不起来,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
635,负,悲伤,9,白桃花那截流出来的肠子，已与冰雪冻结在一起,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
636,负,悲伤,9,各种迹象表明，白桃花的生命已到了读秒阶段,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
637,负,悲伤,9,白桃花两条前肢开始抽搐，生命烛光行将熄灭,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
638,正,期待,8,白桃花眷恋的目光在亲生的六只幼犬身上逗留片刻，然后移向红桃心,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
639,正,期待,8,白桃花渴盼乞求的目光，久久凝视着红桃心,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
640,正,理解,8,红桃心心里很清楚，妹妹白桃花此时此刻想要得到什么,0.875,0.875,1.0,Tru,0.0821852731591449,0.37458432304038,0.543230403800475,B05
641,正,理解,8,白桃花其实是在临终托孤，希望得到一份庄严的承诺,0.875,0.875,1.0,Tru,0.0821852731591449,0.37458432304038,0.543230403800475,B05
642,正,决心,8,它要这么做其实并不困难，只要缓缓走到白桃花所生的那六只幼犬身旁,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
643,正,决心,8,可它晓得，自己这种形式上的应诺，并不能让白桃花安详地闭上眼睛,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
644,正,分析,7,白虎岙野犬群原先共有八条成年母野狗，绿祖母去世了，白桃花也快不行了,0.75,0.75,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
645,负,自责,8,假如它现在不假思索就应诺下来，这是一种无法兑现的空洞许诺,0.875,-0.875,2.0,Sha,0.0821852731591449,0.37458432304038,0.543230403800475,B05
646,正,决心,8,绝不能用虚假的承诺来欺骗白桃花,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
647,正,思考,7,沉默着，思考着，希望能找到一种切实有效的措施,0.75,0.75,1.0,Calm,0.0821852731591449,0.37458432304038,0.543230403800475,B05
648,正,决心,8,独眼姨妈跳了出来，蹿到白桃花所生六只幼犬身旁，做出反哺喂食的姿势来,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
649,正,敬佩,9,独眼姨妈是在用特殊的行为，告知白桃花，它要尽自己所能，哪怕吐出血来，也要把小家伙们养大,1.0,1.0,1.0,Grat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
650,负,失望,7,白桃花对独眼姨妈这番表白并不太以为然,0.75,-0.75,2.0,Disap,0.0821852731591449,0.37458432304038,0.543230403800475,B05
651,正,思考,7,突然灵机一动，想出个解决问题的办法来,0.75,0.75,1.0,Calm,0.0821852731591449,0.37458432304038,0.543230403800475,B05
652,正,决心,8,当然不会将自己亲生的六只幼犬全部保留下来，而将白桃花所生的六只幼犬全部淘汰出局,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
653,正,决心,8,这么做它良心上过意不去，有责任把白桃花所生那窝幼犬当做自己的亲生幼犬一样对待,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
654,正,着急,8,可时间不等狗，妹妹白桃花就快要不行了,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
655,正,决心,8,将选定的三只幼犬吆喝到白桃花躺卧的位置，将它们推进白桃花的怀抱,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
656,正,满足,7,小家伙们乖乖进到白桃花怀中,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
657,正,满足,7,白桃花生命的烛光还没熄灭，身体尚有余温,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
658,正,决心,8,接下来，是从白桃花所生的那窝幼犬中挑选三只淘汰者,0.875,0.875,1.0,Hop,0.0821852731591449,0.37458432304038,0.543230403800475,B05
659,正,认真,7,挨个舔吻它们的额头，然后看白桃花的反应,0.75,0.75,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
660,正,默契,8,红桃心和白桃花事先并未有过商量，但却配合得非常默契,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
661,正,理解,8,白桃花虽然身体受了致命伤，但思维却很清晰，对红桃心的意图心知肚明,0.875,0.875,1.0,Tru,0.0821852731591449,0.37458432304038,0.543230403800475,B05
662,正,满足,8,红桃心知道，白桃花更愿意让芦花尾活在这个世界上，于是就把芦花尾留下来了,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
663,正,满足,8,很快，白桃花所生的六只幼犬，也取舍完毕了,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
664,正,满足,8,存活机会分享，淘汰灾难平摊，应该说是很公平的,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
665,正,满足,8,抚养六只幼犬，养育者与被养育者达到一个较为理想的平衡点,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
666,正,承诺,8,红桃心让混合编队的六只享有生存权的幼犬簇拥在自己身旁，深情舔吻它们的脸颊,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
667,正,满足,8,从此以后，我会一视同仁对待它们，像亲生幼犬那样爱护和关心它们,0.875,0.875,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
668,负,悲伤,9,虽然白桃花还没最后咽气，但死亡已是不可避免,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
669,正,坚决,8,被筛选下来的六只幼犬，被红桃心用严厉的咆哮声制止住了,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
670,正,坚决,8,这六只幼犬还不清楚怎样的噩运降临到自己头上了，稀里糊涂又退回到白桃花怀里去,0.875,0.875,1.0,,0.0821852731591449,0.37458432304038,0.543230403800475,B05
671,正,满足,7,白桃花目送野犬群离开狭长的无名山谷，目光安详而又宁静,0.75,0.75,1.0,Sat,0.0821852731591449,0.37458432304038,0.543230403800475,B05
672,负,悲伤,9,这是大自然为母野狗白桃花和六只遭遗弃的幼犬演奏的安魂曲,1.0,-1.0,2.0,Sad,0.0821852731591449,0.37458432304038,0.543230403800475,B05
1,正,满足,6,"雪弟, 寄养, 亲婆",0.625,0.625,1.0,Sat,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
2,正,亲情,6,"亲婆, 祖母",0.625,0.625,1.0,,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
3,正,欢乐,7,"福星高照, 天天住在一起",0.75,0.75,1.0,Joy,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
4,负,不舍,7,"不高兴, 不想离开亲婆",0.75,-0.75,2.0,,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
5,正,热情,6,"阿爹, 招呼客人",0.625,0.625,1.0,,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
6,负,担忧,7,"亲婆反对, 说服亲婆",0.75,-0.75,2.0,,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
7,正,安心,6,"学会游泳, 不会淹死",0.625,0.625,1.0,,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
8,正,关爱,8,"目光紧盯着, 直到学会游泳",0.875,0.875,1.0,,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
9,正,欣慰,7,"笑雪弟, 狗爬式, 不会淹死",0.75,0.75,1.0,Tru,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
10,负,不舍,7,"雪弟点点头, 舍不得离开亲婆",0.75,-0.75,2.0,,0.0031545741324921,0.7710680486705723,0.2257773771969355,B06
